System Name,NI ,CR,CO,MO,FE,AL,TI,HF,NB,TA,W,V,ZR,CU,MN,C,Stress (Mpa),Temperature,Lattice Misfit,Amount of Gamma Prime,ln(Effective Diffusivity of Gamma Phase),ln(Time to rupture(H)),LMP_K
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,101.764195,1213.15,-0.002495363,0.258093329,-3.34E+01,4.705725824,26.74632052
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,93.65330078,1213.15,-0.002495363,0.258093329,-3.34E+01,5.135751778,26.9729201
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,84.37611039,1213.15,-0.002495363,0.258093329,-3.34E+01,5.566704512,27.20000805
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,75.98799,1213.15,-0.002495363,0.258093329,-3.34E+01,5.91239348,27.38216677
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,68.48765975,1213.15,-0.002495363,0.258093329,-3.34E+01,6.428609981,27.65418394
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,59.15839015,1213.15,-0.002495363,0.258093329,-3.34E+01,6.946680042,27.92717784
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,52.1361757,1213.15,-0.002495363,0.258093329,-3.34E+01,7.208032023,28.06489569
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,45.96560206,1213.15,-0.002495363,0.258093329,-3.34E+01,7.55464777,28.24754277
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,40.54130191,1213.15,-0.002495363,0.258093329,-3.34E+01,7.986527285,28.47511907
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,34.94997965,1213.15,-0.002495363,0.258093329,-3.34E+01,8.078278512,28.52346683
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,29.53094602,1213.15,-0.002495363,0.258093329,-3.34E+01,8.42674782,28.70709063
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,24.95213964,1213.15,-0.002495363,0.258093329,-3.34E+01,8.775217127,28.89071443
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,21.07498469,1213.15,-0.002495363,0.258093329,-3.34E+01,9.038422668,29.029409
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,105.0198893,1253.15,-0.00203943,0.189272568,-3.25E+01,2.316486794,26.32756691
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,98.72594912,1253.15,-0.00203943,0.189272568,-3.25E+01,2.745585968,26.56113235
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,92.80921067,1253.15,-0.00203943,0.189272568,-3.25E+01,3.174685142,26.79469779
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,85.41205403,1253.15,-0.00203943,0.189272568,-3.25E+01,3.604711096,27.02876769
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,80.26162912,1253.15,-0.00203943,0.189272568,-3.25E+01,3.948546504,27.21592272
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,73.86455023,1253.15,-0.00203943,0.189272568,-3.25E+01,4.378572458,27.44999262
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,65.12231625,1253.15,-0.00203943,0.189272568,-3.25E+01,4.725188206,27.63866103
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,59.93188342,1253.15,-0.00203943,0.189272568,-3.25E+01,5.15521416,27.87273093
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,53.99509861,1253.15,-0.00203943,0.189272568,-3.25E+01,5.586166894,28.10730529
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,47.62325514,1253.15,-0.00203943,0.189272568,-3.25E+01,6.018046408,28.34238411
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,41.10372524,1253.15,-0.00203943,0.189272568,-3.25E+01,6.365588936,28.53155699
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,36.22463416,1253.15,-0.00203943,0.189272568,-3.25E+01,6.626940917,28.67381499
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,31.92470057,1253.15,-0.00203943,0.189272568,-3.25E+01,6.888292897,28.81607299
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,26.40739676,1253.15,-0.00203943,0.189272568,-3.25E+01,7.237688985,29.00625478
Nimonic 105,0.5286,0.15,0.2,0.05,0.005,0.047,0.012,,,,,,0.0008,0.001,0.005,0.0006,22.78330587,1253.15,-0.00203943,0.189272568,-3.25E+01,7.499967746,29.14901724
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,370.9156947,1143.15,0.001912671,0.303794158,-3.63E+01,2.864037582,24.2887855
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,357.5381924,1143.15,0.001912671,0.303794158,-3.63E+01,3.153446081,24.43248937
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,351.031472,1143.15,0.001912671,0.303794158,-3.63E+01,3.515717426,24.6123728
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,326.1673726,1143.15,0.001912671,0.303794158,-3.63E+01,3.87696733,24.79174904
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,314.4037701,1143.15,0.001912671,0.303794158,-3.63E+01,4.311420559,25.00747391
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,292.1340672,1143.15,0.001912671,0.303794158,-3.63E+01,4.817715193,25.25887114
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,281.5979152,1143.15,0.001912671,0.303794158,-3.63E+01,5.252168422,25.47459601
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,261.6519015,1143.15,0.001912671,0.303794158,-3.63E+01,5.685940691,25.68998275
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,243.1186946,1143.15,0.001912671,0.303794158,-3.63E+01,6.047190594,25.86935899
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,221.7871756,1143.15,0.001912671,0.303794158,-3.63E+01,6.335577652,26.01255567
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,202.327309,1143.15,0.001912671,0.303794158,-3.63E+01,6.696487074,26.19176284
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,184.5748739,1143.15,0.001912671,0.303794158,-3.63E+01,7.057396497,26.37097002
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,165.3157647,1143.15,0.001912671,0.303794158,-3.63E+01,7.490487804,26.58601863
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,150.8107658,1143.15,0.001912671,0.303794158,-3.63E+01,7.923919592,26.80123631
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,137.5784526,1143.15,0.001912671,0.303794158,-3.63E+01,8.284829015,26.98044348
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,125.507158,1143.15,0.001912671,0.303794158,-3.63E+01,8.645738438,27.15965066
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,114.4950129,1143.15,0.001912671,0.303794158,-3.63E+01,9.006647861,27.33885784
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,102.5482516,1143.15,0.001912671,0.303794158,-3.63E+01,9.367216803,27.51789595
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,90.17653951,1143.15,0.001912671,0.303794158,-3.63E+01,9.654922899,27.6607545
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,79.29738585,1143.15,0.001912671,0.303794158,-3.63E+01,10.01515136,27.83962355
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,68.46171756,1143.15,0.001912671,0.303794158,-3.63E+01,10.30251698,27.98231304
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,60.20230165,1143.15,0.001912671,0.303794158,-3.63E+01,10.51770071,28.08916109
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,51.03000731,1143.15,0.001912671,0.303794158,-3.63E+01,10.73220348,28.19567102
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,46.55257468,1143.15,0.001912671,0.303794158,-3.63E+01,11.0931129,28.37487819
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,243.1186946,1213.15,0.002580839,0.407903102,-3.49E+01,2.421072337,25.54243614
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,234.3503385,1213.15,0.002580839,0.407903102,-3.49E+01,2.783003202,25.73315343
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,221.7871756,1213.15,0.002580839,0.407903102,-3.49E+01,3.217115951,25.96190652
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,206.0776486,1213.15,0.002580839,0.407903102,-3.49E+01,3.723410585,26.22869543
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,191.4808516,1213.15,0.002580839,0.407903102,-3.49E+01,4.229705218,26.49548433
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,174.6800974,1213.15,0.002580839,0.407903102,-3.49E+01,4.808181736,26.80030905
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,156.4534395,1213.15,0.002580839,0.407903102,-3.49E+01,5.241273044,27.0285239
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,140.1286072,1213.15,0.002580839,0.407903102,-3.49E+01,5.746886716,27.29495398
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,125.507158,1213.15,0.002580839,0.407903102,-3.49E+01,6.179978023,27.52316883
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,110.3656182,1213.15,0.002580839,0.407903102,-3.49E+01,6.685251215,27.78941949
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,97.05079681,1213.15,0.002580839,0.407903102,-3.49E+01,7.190524407,28.05567015
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,83.78919644,1213.15,0.002580839,0.407903102,-3.49E+01,7.695457118,28.3217414
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,73.68062997,1213.15,0.002580839,0.407903102,-3.49E+01,8.20073031,28.58799206
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,64.79158966,1213.15,0.002580839,0.407903102,-3.49E+01,8.560958772,28.77781228
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,55.93807997,1213.15,0.002580839,0.407903102,-3.49E+01,8.848324387,28.92923786
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,48.29436671,1213.15,0.002580839,0.407903102,-3.49E+01,9.063167638,29.04244822
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,44.0569624,1213.15,0.002580839,0.407903102,-3.49E+01,9.279032331,29.15619681
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,38.74180542,1213.15,0.002580839,0.407903102,-3.49E+01,9.566738427,29.30780181
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,34.06788406,1213.15,0.002580839,0.407903102,-3.49E+01,9.781922158,29.42119158
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,145.3716016,1273.15,-0.002638071,0.46789049,-3.28E+01,2.411538881,26.80025162
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,137.5784526,1273.15,-0.002638071,0.46789049,-3.28E+01,2.84565163,27.04031669
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,130.2030823,1273.15,-0.002638071,0.46789049,-3.28E+01,3.352286744,27.32048673
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,123.2230943,1273.15,-0.002638071,0.46789049,-3.28E+01,3.713877128,27.52044681
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,112.4113557,1273.15,-0.002638071,0.46789049,-3.28E+01,4.219831281,27.80024029
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,102.5482516,1273.15,-0.002638071,0.46789049,-3.28E+01,4.653263069,28.03992878
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,91.84805213,1273.15,-0.002638071,0.46789049,-3.28E+01,5.086354376,28.27942898
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,83.78919644,1273.15,-0.002638071,0.46789049,-3.28E+01,5.447263799,28.47901248
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,76.43743418,1273.15,-0.002638071,0.46789049,-3.28E+01,5.808173222,28.67859599
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,68.46171756,1273.15,-0.002638071,0.46789049,-3.28E+01,6.168742164,28.8779912
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,63.61246874,1273.15,-0.002638071,0.46789049,-3.28E+01,6.529992067,29.07776299
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,59.10669968,1273.15,-0.002638071,0.46789049,-3.28E+01,6.89124197,29.27753478
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,52.93932512,1273.15,-0.002638071,0.46789049,-3.28E+01,7.179288547,29.43682501
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,46.55257468,1273.15,-0.002638071,0.46789049,-3.28E+01,7.394472279,29.55582197
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,42.46799725,1273.15,-0.002638071,0.46789049,-3.28E+01,7.610336971,29.67519549
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,35.99766372,1273.15,-0.002638071,0.46789049,-3.28E+01,7.897362106,29.83392087
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,31.078728,1273.15,-0.002638071,0.46789049,-3.28E+01,8.184727722,29.99283452
Nimonic 115,0.5636,0.15,0.143,0.04,0.005,0.05,0.04,,,,,,0.0008,0.001,0.005,0.0016,25.86421999,1273.15,-0.002638071,0.46789049,-3.28E+01,8.471412377,30.15137161
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,706.2857501,823.15,0.009060667,0.088249355,-4.46E+01,3.552014351,17.73675732
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,694.1118619,823.15,0.009060667,0.088249355,-4.46E+01,4.239964152,17.98274693
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,658.8348032,823.15,0.009060667,0.088249355,-4.46E+01,5.410273073,18.40121327
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,647.4788029,823.15,0.009060667,0.088249355,-4.46E+01,6.304424525,18.72093422
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,625.3506412,823.15,0.009060667,0.088249355,-4.46E+01,7.061719178,18.9917194
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,614.5717903,823.15,0.009060667,0.088249355,-4.46E+01,7.680935096,19.2131319
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,603.978729,823.15,0.009060667,0.088249355,-4.46E+01,7.956481597,19.31165882
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,636.3185401,873.15,0.008350194,0.077521789,-4.26E+01,3.486946274,18.78920907
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,603.978729,873.15,0.008350194,0.077521789,-4.26E+01,4.313585779,19.10274008
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,583.3372209,873.15,0.008350194,0.077521789,-4.26E+01,5.208348198,19.44210901
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,563.4011546,873.15,0.008350194,0.077521789,-4.26E+01,5.965642851,19.72933864
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,553.6900956,873.15,0.008350194,0.077521789,-4.26E+01,6.584858769,19.96419724
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,534.767246,873.15,0.008350194,0.077521789,-4.26E+01,7.204685655,20.19928756
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,516.4911017,873.15,0.008350194,0.077521789,-4.26E+01,7.893246425,20.46044754
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,593.568255,923.15,0.007488553,0.062442069,-4.08E+01,3.558124029,19.89346932
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,563.4011546,923.15,0.007488553,0.062442069,-4.08E+01,4.109828,20.11470182
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,534.767246,923.15,0.007488553,0.062442069,-4.08E+01,4.798999737,20.39105871
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,516.4911017,923.15,0.007488553,0.062442069,-4.08E+01,5.35009274,20.61204621
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,490.241317,923.15,0.007488553,0.062442069,-4.08E+01,6.039264477,20.8884031
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,457.3050519,923.15,0.007488553,0.062442069,-4.08E+01,6.866514949,21.22012935
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,434.0632979,923.15,0.007488553,0.062442069,-4.08E+01,7.418218919,21.44136186
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,426.5815697,923.15,0.007488553,0.062442069,-4.08E+01,7.831233188,21.60697999
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,534.767246,973.15,0.006453392,0.042687525,-3.92E+01,3.561789836,20.97228259
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,490.241317,973.15,0.006453392,0.042687525,-3.92E+01,3.977247976,21.14790227
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,449.4227174,973.15,0.006453392,0.042687525,-3.92E+01,4.598907766,21.41068612
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,404.9012845,973.15,0.006453392,0.042687525,-3.92E+01,5.221178523,21.67372825
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,371.1882888,973.15,0.006453392,0.042687525,-3.92E+01,5.774104429,21.90745738
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,340.2823133,973.15,0.006453392,0.042687525,-3.92E+01,6.258296452,22.11213179
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,306.5727219,973.15,0.006453392,0.042687525,-3.92E+01,6.88056721,22.37517391
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,281.0467845,973.15,0.006453392,0.042687525,-3.92E+01,7.433493116,22.60890304
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,262.164999,973.15,0.006453392,0.042687525,-3.92E+01,7.917074171,22.81331918
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,371.1882888,1023.15,0.005381598,0.017218024,-3.78E+01,3.574620161,22.05532803
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,346.2504563,1023.15,0.005381598,0.017218024,-3.78E+01,3.989467333,22.23969773
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,322.9880416,1023.15,0.005381598,0.017218024,-3.78E+01,4.335580621,22.39352018
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,301.2884839,1023.15,0.005381598,0.017218024,-3.78E+01,4.819161676,22.60843715
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,285.9760074,1023.15,0.005381598,0.017218024,-3.78E+01,5.23339788,22.79253532
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,266.7630581,1023.15,0.005381598,0.017218024,-3.78E+01,5.716978935,23.00745229
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,248.8409073,1023.15,0.005381598,0.017218024,-3.78E+01,6.063092223,23.16127474
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,232.1228344,1023.15,0.005381598,0.017218024,-3.78E+01,6.477939395,23.34564444
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,216.5279449,1023.15,0.005381598,0.017218024,-3.78E+01,6.892786567,23.53001415
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,198.499339,1023.15,0.005381598,0.017218024,-3.78E+01,7.445712473,23.77574992
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,185.1634029,1023.15,0.005381598,0.017218024,-3.78E+01,7.929293528,23.99066689
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,262.164999,940,0.007155848,0.056357085,-4.02E+01,3.518105635,23.10660608
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,240.3365489,940,0.007155848,0.056357085,-4.02E+01,3.933563774,23.30026888
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,220.3255849,940,0.007155848,0.056357085,-4.02E+01,4.417755797,23.52597148
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,198.499339,940,0.007155848,0.056357085,-4.02E+01,4.902558788,23.75195887
Nimonic 263,0.5079,0.2,0.2,0.058,0.0035,0.004,0.022,,,,,,,0.001,0.003,0.0006,181.9718356,940,0.007155848,0.056357085,-4.02E+01,5.455484694,24.00970127
